Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;5;20.0;
5;1;12.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
6;1;13.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
7;1;14.0;10.0;6;20.3999996185;1;9.5;10.0;4;20.0;
8;1;14.1800003052;10.1999998093;6;20.7264003754;1;9.5;10.0;4;20.3999996185;
9;1;14.3268795013;10.3632001877;6;21.8194274902;2;9.59000015259;10.5;3;21.7264003754;
10;2;15.2687425613;10.9097137451;5;23.7316036224;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;17.268743515;11.3658018112;5;24.4945616722;2;9.94783401489;10.4951858521;3;23.0819120407;
12;2;19.268743515;11.7372808456;5;25.1075940132;2;10.1934309006;11.0209560394;3;23.99553442;
13;2;20.2868309021;12.0336990356;5;25.5931078196;2;11.9660997391;11.4571752548;2;24.7449600697;
14;2;20.5168991089;12.2662630081;5;25.9736851454;2;13.9660997391;11.8107032776;2;25.3503712416;
15;2;20.6881599426;12.446267128;5;26.1018965244;2;15.9660997391;12.0916318893;2;25.8344515562;
16;2;20.7458534241;12.5;5;26.1228116751;2;16.9954986572;12.3113050461;2;26.2195074558;
17;2;22.706905365;12.5;5;26.1438889503;2;18.0058269501;12.4808797836;2;26.3048160076;
18;2;23.7163906097;12.5;5;26.1651208401;2;19.0164165497;12.5;3;26.3530313969;
19;2;24.725944519;12.5;5;26.1864993572;2;19.9294319153;12.5;3;26.4023760557;
20;2;25.7355651855;12.5;5;26.2080165148;2;19.9405345917;12.5;3;26.4528282881;
21;2;25.7936077118;12.5;7;26.2296639681;2;19.9518871307;12.5;3;26.5043625832;
22;2;25.8033485413;12.5;5;26.2514331341;2;19.9634819031;12.5;4;26.5569496155;
23;2;25.8131446838;12.5;5;26.2733153105;2;19.9753131866;12.5;5;26.6105561256;
24;2;25.8229923248;12.5;5;26.2953014374;2;19.9873752594;12.5;6;26.6651450396;
25;2;25.8328857422;12.5;5;26.3173824549;2;19.9996566772;12.5;7;26.72067523;
26;2;25.8428230286;12.5;6;26.3395489454;2;20.0121517181;12.5;7;26.7771017551;
27;2;25.8527965546;12.5;6;26.3617914915;2;20.024848938;12.5;7;26.8343759775;
28;2;25.8628063202;12.5;6;26.3841004372;2;20.0377349854;12.5;7;26.8924454451;
29;3;25.872844696;12.5;5;26.4064661264;2;18.0508003235;13.5;7;26.9512542486;
30;3;25.8829097748;12.5;6;26.428878665;2;17.064031601;14.5;7;27.0107431412;
31;3;25.8929958344;12.5;6;26.4513280392;2;16.0774173737;15.5;7;27.0708494186;
32;3;23.25;14.0805311203;6;26.4738043547;2;15.0909414291;16.5;7;27.1315076351;
33;3;24.25;13.0895214081;6;26.4962974787;2;14.4795894623;17.5;7;27.1926498413;
34;3;22.25;14.0985193253;6;26.5187973976;2;14.4933462143;18.5;7;27.2542052269;
35;3;21.25;15.1075191498;6;26.5412938595;2;14.5071964264;19.5;8;27.3161010742;
36;3;20.25;16.1165180206;7;26.5637768507;2;14.5211229324;20.5;9;27.3782629967;
37;3;19.25;17.1255111694;7;27.5862361193;2;14.5351085663;21.5;10;27.4406147003;
38;3;21.9638061523;20.1255111694;7;27.7786617279;2;14.5491380692;22.5;10;27.5030794144;
39;3;23.973897934;22.1255111694;9;27.997954607;2;14.5631923676;23.5;11;27.5655794144;
40;3;24.9839706421;24.1255111694;9;28.2476423979;2;14.577255249;24.5;12;27.628036499;
41;3;25.9940166473;26.1255111694;10;28.5314588547;2;14.5913085938;25.5;12;27.690372467;
42;3;27.0040359497;27.5;11;28.8532575369;2;14.6053333282;26.5;12;27.7525100708;
43;3;28.0140228271;28.3621711731;11;29.2168848515;2;14.6193141937;27.5;12;27.8143725395;
44;3;28.0239715576;28.4987792969;11;29.6260042191;2;14.633234024;28.5;13;27.8758842945;
45;3;28.0338783264;28.6536216736;12;30.0838705301;2;14.6470737457;29.5;13;27.936971426;
46;4;28.0437412262;28.8280010223;7;47.8430504799;3;15.6608181;27.5;11;45.9975619316;
47;4;30.0535526276;28.5;8;49.2676005363;3;15.0;29.5;11;46.9575858116;
48;4;32.0197982788;29.5;8;50.6321262121;3;16.0;31.5;12;47.7918772697;
49;4;32.2966003418;30.5;8;51.9378738403;3;18.0;29.6818847656;13;48.504781723;
50;4;32.5966110229;31.5;9;53.18872118;3;18.0;30.7229690552;14;49.1056852341;
51;5;32.9182510376;32.5;6;69.3892688751;4;20.7275619507;30.7229690552;13;49.6069447994;
52;5;34.2589645386;34.5;7;71.2932770252;4;22.0;31.7229690552;13;50.0221095085;
53;5;35.6151809692;36.5;7;73.0720050335;4;24.753068924;32.5;13;50.3646006584;
54;5;35.9824142456;38.5;7;74.6026300192;4;26.7655162811;32.5;13;50.4566559792;
55;5;36.3554039001;40.5;8;75.9405162334;4;27.6000003815;33.5;13;50.5100040436;
56;5;36.7284126282;42.5;8;77.1914422512;4;28.2250003815;33.5;14;50.5623030663;
57;5;37.0955505371;44.5;8;78.3336830139;4;28.2250003815;32.9936141968;15;50.6135182381;
58;5;37.444065094;46.5;9;79.3751811981;4;29.0380420685;29.9936122894;15;50.6636190414;
59;6;37.7741737366;48.5;7;82.8629159927;4;28.2250003815;29.9936122894;16;50.7125790119;
60;6;38.702331543;51.0;8;85.8313064575;4;28.2250003815;29.9936122894;17;50.7603754997;
61;6;39.5073013306;53.3899993896;8;88.3236761093;4;29.0710849762;27.9936122894;17;50.8069901466;
62;6;40.196434021;55.6872596741;11;90.3932151794;4;28.2250003815;28.9936122894;17;50.8524079323;
63;6;40.780002594;57.9097442627;13;91.9478473663;4;28.2250003815;29.9936122894;18;50.8966178894;
64;7;41.2029190063;60.0;12;92.7821750641;4;29.1017398834;27.9936122894;18;50.9396123886;
65;7;41.5019760132;62.0;13;94.3543739319;4;28.2250003815;28.9936122894;18;50.9813876152;
66;7;42.7594680786;65.0;15;94.9399620295;4;29.1208133698;27.5;18;51.0;
67;7;43.9779815674;67.5;16;95.4558119774;4;29.125;27.5;18;51.0;
68;7;44.1611099243;69.5;17;95.9115922451;4;27.125;28.5;19;51.0;
69;8;44.3129463196;71.5;16;96.317225337;4;26.125;29.5;21;51.0;
70;8;44.4377059937;73.5;16;97.5945794582;4;25.125;30.5;21;51.0;
71;8;45.5;76.2972869873;17;97.8045562506;4;23.2250003815;31.5;21;51.0;
72;9;46.5;78.3722763062;16;98.9562146664;4;22.6000003815;32.5;21;51.0;
73;9;46.5;83.8972930908;17;99.9915448427;4;22.6000003815;33.5;21;51.0;
74;9;46.5;86.8972930908;17;100.929047823;4;22.6000003815;34.5;21;52.779999733;
75;9;46.5;89.8972930908;18;101.789734483;4;23.7980003357;32.5;21;54.2089014053;
76;9;45.5999984741;92.8972854614;18;102.594477057;4;24.9570732117;31.5;21;55.3401494026;
77;9;45.5999984741;95.8972854614;18;103.218946695;4;26.0829792023;30.5;23;56.2284879684;
78;10;45.5999984741;98.8972854614;18;103.758881688;4;27.181438446;29.5;23;56.5839514732;
79;10;45.5999984741;101.897285461;19;104.33902812;4;28.2000007629;29.0;23;56.6947021484;
80;10;45.5999984741;104.897285461;19;104.957639098;4;29.2000007629;29.0;23;56.8029289246;
81;10;45.5999984741;107.897285461;19;105.611754775;4;29.5;29.0;23;56.9084525108;
82;10;45.5999984741;110.897285461;21;106.297146797;4;29.5;29.0;23;57.0111150742;
83;10;45.5999984741;113.397285461;20;107.008340597;4;27.5;30.0;24;57.1107802391;
84;10;45.5999984741;115.092399597;21;107.738734961;4;26.5;31.0;24;57.2073340416;
85;10;45.5999984741;116.407249451;21;108.480821133;5;26.5;33.0;23;58.3006839752;
86;9;45.5999984741;117.526512146;22;109.226495743;6;26.5;35.0;17;58.4307594299;
87;9;45.5999984741;123.507247925;24;109.967439175;6;25.5;37.0;17;58.5586938858;
88;9;45.5999984741;126.367088318;24;110.695529461;6;25.2000007629;39.0;18;59.6844580173;
89;9;51.0554351807;128.798828125;24;111.403240442;6;26.2000007629;43.0;18;59.9580385685;
90;9;56.0667915344;128.598831177;25;112.083996534;6;27.2000007629;46.0;18;60.2502115965;
91;9;58.6084022522;128.598815918;26;112.732429504;6;27.2000007629;49.0;20;60.5633202791;
92;9;59.0732460022;131.598815918;27;113.344530582;7;27.2000007629;52.0;19;60.8998081684;
93;9;60.3344535828;131.598815918;29;113.917688131;7;27.2000007629;52.0;17;61.2621632814;
94;9;60.3464736938;131.598815918;32;114.45062542;7;27.2000007629;52.0;20;61.6528397799;
95;9;59.4450683594;134.198822021;31;114.943250179;7;27.2000007629;52.0;16;63.0224672556;
96;9;60.4943275452;133.198822021;31;115.396460295;7;26.2000007629;55.0;16;63.4591133595;
97;11;59.5396499634;135.198822021;31;116.851921082;6;24.2000007629;56.0;17;62.8531029224;
98;12;61.5518989563;135.198822021;31;117.273026943;6;25.2000007629;55.0;17;63.3254477978;
99;12;62.6191902161;135.198822021;32;117.662334442;6;26.2000007629;56.0;20;63.83641541;
100;12;61.7662391663;138.198822021;30;118.045036793;7;27.2000007629;57.0;18;64.3853538036;
